date_raw,area,beaufort,effort_km,season,vessel,primary_secondary,date,calendar_year,month,monitoring_period,monitoring_start_year,source_file,area_code
21-May-18,LAMMA,3,5.5,SPRING,STANDARD36826,S,2018-05-21,2018,5,2018-19,2018,Final_Report_2018_19.pdf,LM
23-May-18,PO TOI,2,39.67,SPRING,STANDARD36826,P,2018-05-23,2018,5,2018-19,2018,Final_Report_2018_19.pdf,PT
23-May-18,PO TOI,3,10.4,SPRING,STANDARD36826,P,2018-05-23,2018,5,2018-19,2018,Final_Report_2018_19.pdf,PT
23-May-18,PO TOI,2,5.23,SPRING,STANDARD36826,S,2018-05-23,2018,5,2018-19,2018,Final_Report_2018_19.pdf,PT
23-May-18,NINEPINS,2,19.1,SPRING,STANDARD36826,P,2018-05-23,2018,5,2018-19,2018,Final_Report_2018_19.pdf,NP
23-May-18,NINEPINS,3,13.5,SPRING,STANDARD36826,P,2018-05-23,2018,5,2018-19,2018,Final_Report_2018_19.pdf,NP
23-May-18,NINEPINS,3,2.0,SPRING,STANDARD36826,S,2018-05-23,2018,5,2018-19,2018,Final_Report_2018_19.pdf,NP
28-May-18,SE LANTAU,1,0.7,SPRING,STANDARD36826,P,2018-05-28,2018,5,2018-19,2018,Final_Report_2018_19.pdf,SEL
28-May-18,SE LANTAU,2,28.8,SPRING,STANDARD36826,P,2018-05-28,2018,5,2018-19,2018,Final_Report_2018_19.pdf,SEL
28-May-18,SE LANTAU,2,6.63,SPRING,STANDARD36826,S,2018-05-28,2018,5,2018-19,2018,Final_Report_2018_19.pdf,SEL
28-May-18,SE LANTAU,3,0.7,SPRING,STANDARD36826,S,2018-05-28,2018,5,2018-19,2018,Final_Report_2018_19.pdf,SEL
28-May-18,SW LANTAU,2,18.05,SPRING,STANDARD36826,P,2018-05-28,2018,5,2018-19,2018,Final_Report_2018_19.pdf,SWL
28-May-18,SW LANTAU,3,1.74,SPRING,STANDARD36826,P,2018-05-28,2018,5,2018-19,2018,Final_Report_2018_19.pdf,SWL
28-May-18,SW LANTAU,2,10.1,SPRING,STANDARD36826,S,2018-05-28,2018,5,2018-19,2018,Final_Report_2018_19.pdf,SWL
28-May-18,SW LANTAU,3,2.12,SPRING,STANDARD36826,S,2018-05-28,2018,5,2018-19,2018,Final_Report_2018_19.pdf,SWL
29-May-18,NE LANTAU,2,31.9,SPRING,STANDARD36826,P,2018-05-29,2018,5,2018-19,2018,Final_Report_2018_19.pdf,NEL
29-May-18,NE LANTAU,3,0.61,SPRING,STANDARD36826,P,2018-05-29,2018,5,2018-19,2018,Final_Report_2018_19.pdf,NEL
29-May-18,NE LANTAU,2,7.86,SPRING,STANDARD36826,S,2018-05-29,2018,5,2018-19,2018,Final_Report_2018_19.pdf,NEL
29-May-18,NE LANTAU,3,1.83,SPRING,STANDARD36826,S,2018-05-29,2018,5,2018-19,2018,Final_Report_2018_19.pdf,NEL
30-May-18,W LANTAU,2,0.4,SPRING,STANDARD36826,P,2018-05-30,2018,5,2018-19,2018,Final_Report_2018_19.pdf,WL
30-May-18,W LANTAU,3,3.28,SPRING,STANDARD36826,P,2018-05-30,2018,5,2018-19,2018,Final_Report_2018_19.pdf,WL
30-May-18,W LANTAU,2,2.24,SPRING,STANDARD36826,S,2018-05-30,2018,5,2018-19,2018,Final_Report_2018_19.pdf,WL
30-May-18,W LANTAU,3,6.22,SPRING,STANDARD36826,S,2018-05-30,2018,5,2018-19,2018,Final_Report_2018_19.pdf,WL
31-May-18,LAMMA,2,13.77,SPRING,STANDARD36826,P,2018-05-31,2018,5,2018-19,2018,Final_Report_2018_19.pdf,LM
31-May-18,LAMMA,3,35.63,SPRING,STANDARD36826,P,2018-05-31,2018,5,2018-19,2018,Final_Report_2018_19.pdf,LM
31-May-18,LAMMA,2,2.2,SPRING,STANDARD36826,S,2018-05-31,2018,5,2018-19,2018,Final_Report_2018_19.pdf,LM
31-May-18,LAMMA,3,2.2,SPRING,STANDARD36826,S,2018-05-31,2018,5,2018-19,2018,Final_Report_2018_19.pdf,LM
31-May-18,SE LANTAU,2,8.8,SPRING,STANDARD36826,P,2018-05-31,2018,5,2018-19,2018,Final_Report_2018_19.pdf,SEL
31-May-18,SE LANTAU,3,13.44,SPRING,STANDARD36826,P,2018-05-31,2018,5,2018-19,2018,Final_Report_2018_19.pdf,SEL
31-May-18,SE LANTAU,2,3.8,SPRING,STANDARD36826,S,2018-05-31,2018,5,2018-19,2018,Final_Report_2018_19.pdf,SEL
31-May-18,SE LANTAU,3,2.96,SPRING,STANDARD36826,S,2018-05-31,2018,5,2018-19,2018,Final_Report_2018_19.pdf,SEL
4-Jun-18,SW LANTAU,3,7.72,SUMMER,STANDARD36826,P,2018-06-04,2018,6,2018-19,2018,Final_Report_2018_19.pdf,SWL
4-Jun-18,SW LANTAU,4,9.89,SUMMER,STANDARD36826,P,2018-06-04,2018,6,2018-19,2018,Final_Report_2018_19.pdf,SWL
4-Jun-18,SW LANTAU,3,5.85,SUMMER,STANDARD36826,S,2018-06-04,2018,6,2018-19,2018,Final_Report_2018_19.pdf,SWL
4-Jun-18,SW LANTAU,4,4.44,SUMMER,STANDARD36826,S,2018-06-04,2018,6,2018-19,2018,Final_Report_2018_19.pdf,SWL
11-Jun-18,PO TOI,2,62.83,SUMMER,STANDARD36826,P,2018-06-11,2018,6,2018-19,2018,Final_Report_2018_19.pdf,PT
11-Jun-18,PO TOI,3,6.57,SUMMER,STANDARD36826,P,2018-06-11,2018,6,2018-19,2018,Final_Report_2018_19.pdf,PT
11-Jun-18,PO TOI,2,13.9,SUMMER,STANDARD36826,S,2018-06-11,2018,6,2018-19,2018,Final_Report_2018_19.pdf,PT
11-Jun-18,SE LANTAU,2,41.18,SUMMER,STANDARD33706,P,2018-06-11,2018,6,2018-19,2018,Final_Report_2018_19.pdf,SEL
11-Jun-18,SE LANTAU,2,8.79,SUMMER,STANDARD33706,S,2018-06-11,2018,6,2018-19,2018,Final_Report_2018_19.pdf,SEL
13-Jun-18,NE LANTAU,1,3.07,SUMMER,STANDARD36826,P,2018-06-13,2018,6,2018-19,2018,Final_Report_2018_19.pdf,NEL
13-Jun-18,NE LANTAU,2,23.01,SUMMER,STANDARD36826,P,2018-06-13,2018,6,2018-19,2018,Final_Report_2018_19.pdf,NEL
13-Jun-18,NE LANTAU,1,3.08,SUMMER,STANDARD36826,S,2018-06-13,2018,6,2018-19,2018,Final_Report_2018_19.pdf,NEL
13-Jun-18,NE LANTAU,2,6.43,SUMMER,STANDARD36826,S,2018-06-13,2018,6,2018-19,2018,Final_Report_2018_19.pdf,NEL
14-Jun-18,DEEP BAY,2,12.07,SUMMER,STANDARD36826,P,2018-06-14,2018,6,2018-19,2018,Final_Report_2018_19.pdf,DB
14-Jun-18,DEEP BAY,2,7.63,SUMMER,STANDARD36826,S,2018-06-14,2018,6,2018-19,2018,Final_Report_2018_19.pdf,DB
14-Jun-18,NW LANTAU,1,3.12,SUMMER,STANDARD36826,P,2018-06-14,2018,6,2018-19,2018,Final_Report_2018_19.pdf,NWL
14-Jun-18,NW LANTAU,2,6.83,SUMMER,STANDARD36826,P,2018-06-14,2018,6,2018-19,2018,Final_Report_2018_19.pdf,NWL
14-Jun-18,NW LANTAU,2,6.0,SUMMER,STANDARD36826,S,2018-06-14,2018,6,2018-19,2018,Final_Report_2018_19.pdf,NWL
20-Jun-18,SW LANTAU,2,3.04,SUMMER,STANDARD36826,P,2018-06-20,2018,6,2018-19,2018,Final_Report_2018_19.pdf,SWL
20-Jun-18,SW LANTAU,3,18.41,SUMMER,STANDARD36826,P,2018-06-20,2018,6,2018-19,2018,Final_Report_2018_19.pdf,SWL
20-Jun-18,SW LANTAU,2,2.1,SUMMER,STANDARD36826,S,2018-06-20,2018,6,2018-19,2018,Final_Report_2018_19.pdf,SWL
20-Jun-18,SW LANTAU,3,10.48,SUMMER,STANDARD36826,S,2018-06-20,2018,6,2018-19,2018,Final_Report_2018_19.pdf,SWL
21-Jun-18,W LANTAU,2,3.81,SUMMER,STANDARD36826,S,2018-06-21,2018,6,2018-19,2018,Final_Report_2018_19.pdf,WL
21-Jun-18,W LANTAU,3,5.77,SUMMER,STANDARD36826,S,2018-06-21,2018,6,2018-19,2018,Final_Report_2018_19.pdf,WL
21-Jun-18,SE LANTAU,2,2.84,SUMMER,STANDARD36826,P,2018-06-21,2018,6,2018-19,2018,Final_Report_2018_19.pdf,SEL
21-Jun-18,SE LANTAU,3,8.15,SUMMER,STANDARD36826,P,2018-06-21,2018,6,2018-19,2018,Final_Report_2018_19.pdf,SEL
21-Jun-18,SE LANTAU,3,2.11,SUMMER,STANDARD36826,S,2018-06-21,2018,6,2018-19,2018,Final_Report_2018_19.pdf,SEL
27-Jun-18,W LANTAU,3,5.29,SUMMER,STANDARD36826,P,2018-06-27,2018,6,2018-19,2018,Final_Report_2018_19.pdf,WL
27-Jun-18,W LANTAU,4,1.52,SUMMER,STANDARD36826,P,2018-06-27,2018,6,2018-19,2018,Final_Report_2018_19.pdf,WL
27-Jun-18,W LANTAU,3,6.4,SUMMER,STANDARD36826,S,2018-06-27,2018,6,2018-19,2018,Final_Report_2018_19.pdf,WL
28-Jun-18,PO TOI,2,13.41,SUMMER,STANDARD36826,P,2018-06-28,2018,6,2018-19,2018,Final_Report_2018_19.pdf,PT
28-Jun-18,PO TOI,3,38.12,SUMMER,STANDARD36826,P,2018-06-28,2018,6,2018-19,2018,Final_Report_2018_19.pdf,PT
28-Jun-18,PO TOI,2,2.37,SUMMER,STANDARD36826,S,2018-06-28,2018,6,2018-19,2018,Final_Report_2018_19.pdf,PT
28-Jun-18,PO TOI,3,3.9,SUMMER,STANDARD36826,S,2018-06-28,2018,6,2018-19,2018,Final_Report_2018_19.pdf,PT
28-Jun-18,NINEPINS,2,3.44,SUMMER,STANDARD36826,P,2018-06-28,2018,6,2018-19,2018,Final_Report_2018_19.pdf,NP
28-Jun-18,NINEPINS,3,23.16,SUMMER,STANDARD36826,P,2018-06-28,2018,6,2018-19,2018,Final_Report_2018_19.pdf,NP
28-Jun-18,NINEPINS,4,2.0,SUMMER,STANDARD36826,P,2018-06-28,2018,6,2018-19,2018,Final_Report_2018_19.pdf,NP
28-Jun-18,NINEPINS,3,4.4,SUMMER,STANDARD36826,S,2018-06-28,2018,6,2018-19,2018,Final_Report_2018_19.pdf,NP
9-Jul-18,W LANTAU,2,3.5,SUMMER,STANDARD138716,P,2018-07-09,2018,7,2018-19,2018,Final_Report_2018_19.pdf,WL
9-Jul-18,W LANTAU,3,6.62,SUMMER,STANDARD138716,P,2018-07-09,2018,7,2018-19,2018,Final_Report_2018_19.pdf,WL
9-Jul-18,W LANTAU,4,2.61,SUMMER,STANDARD138716,P,2018-07-09,2018,7,2018-19,2018,Final_Report_2018_19.pdf,WL
9-Jul-18,W LANTAU,2,3.92,SUMMER,STANDARD138716,S,2018-07-09,2018,7,2018-19,2018,Final_Report_2018_19.pdf,WL
9-Jul-18,W LANTAU,3,4.05,SUMMER,STANDARD138716,S,2018-07-09,2018,7,2018-19,2018,Final_Report_2018_19.pdf,WL
9-Jul-18,W LANTAU,4,2.4,SUMMER,STANDARD138716,S,2018-07-09,2018,7,2018-19,2018,Final_Report_2018_19.pdf,WL
9-Jul-18,SW LANTAU,3,11.3,SUMMER,STANDARD138716,P,2018-07-09,2018,7,2018-19,2018,Final_Report_2018_19.pdf,SWL
9-Jul-18,SW LANTAU,4,7.68,SUMMER,STANDARD138716,P,2018-07-09,2018,7,2018-19,2018,Final_Report_2018_19.pdf,SWL
9-Jul-18,SW LANTAU,3,8.95,SUMMER,STANDARD138716,S,2018-07-09,2018,7,2018-19,2018,Final_Report_2018_19.pdf,SWL
9-Jul-18,SW LANTAU,4,4.66,SUMMER,STANDARD138716,S,2018-07-09,2018,7,2018-19,2018,Final_Report_2018_19.pdf,SWL
9-Jul-18,DEEP BAY,2,1.81,SUMMER,STANDARD36826,P,2018-07-09,2018,7,2018-19,2018,Final_Report_2018_19.pdf,DB
9-Jul-18,DEEP BAY,3,10.32,SUMMER,STANDARD36826,P,2018-07-09,2018,7,2018-19,2018,Final_Report_2018_19.pdf,DB
9-Jul-18,DEEP BAY,4,0.7,SUMMER,STANDARD36826,P,2018-07-09,2018,7,2018-19,2018,Final_Report_2018_19.pdf,DB
9-Jul-18,DEEP BAY,2,4.08,SUMMER,STANDARD36826,S,2018-07-09,2018,7,2018-19,2018,Final_Report_2018_19.pdf,DB
9-Jul-18,DEEP BAY,3,2.99,SUMMER,STANDARD36826,S,2018-07-09,2018,7,2018-19,2018,Final_Report_2018_19.pdf,DB
9-Jul-18,NE LANTAU,2,3.7,SUMMER,STANDARD36826,P,2018-07-09,2018,7,2018-19,2018,Final_Report_2018_19.pdf,NEL
9-Jul-18,NE LANTAU,3,21.0,SUMMER,STANDARD36826,P,2018-07-09,2018,7,2018-19,2018,Final_Report_2018_19.pdf,NEL
9-Jul-18,NE LANTAU,4,10.23,SUMMER,STANDARD36826,P,2018-07-09,2018,7,2018-19,2018,Final_Report_2018_19.pdf,NEL
9-Jul-18,NE LANTAU,2,2.1,SUMMER,STANDARD36826,S,2018-07-09,2018,7,2018-19,2018,Final_Report_2018_19.pdf,NEL
9-Jul-18,NE LANTAU,3,7.87,SUMMER,STANDARD36826,S,2018-07-09,2018,7,2018-19,2018,Final_Report_2018_19.pdf,NEL
9-Jul-18,NE LANTAU,4,1.0,SUMMER,STANDARD36826,S,2018-07-09,2018,7,2018-19,2018,Final_Report_2018_19.pdf,NEL
10-Jul-18,SW LANTAU,3,8.85,SUMMER,STANDARD36826,P,2018-07-10,2018,7,2018-19,2018,Final_Report_2018_19.pdf,SWL
10-Jul-18,SW LANTAU,4,9.23,SUMMER,STANDARD36826,P,2018-07-10,2018,7,2018-19,2018,Final_Report_2018_19.pdf,SWL
10-Jul-18,SW LANTAU,3,1.95,SUMMER,STANDARD36826,S,2018-07-10,2018,7,2018-19,2018,Final_Report_2018_19.pdf,SWL
10-Jul-18,SW LANTAU,4,7.37,SUMMER,STANDARD36826,S,2018-07-10,2018,7,2018-19,2018,Final_Report_2018_19.pdf,SWL
11-Jul-18,SAI KUNG,2,6.87,SUMMER,STANDARD36826,P,2018-07-11,2018,7,2018-19,2018,Final_Report_2018_19.pdf,SK
11-Jul-18,SAI KUNG,3,40.54,SUMMER,STANDARD36826,P,2018-07-11,2018,7,2018-19,2018,Final_Report_2018_19.pdf,SK
11-Jul-18,SAI KUNG,4,4.4,SUMMER,STANDARD36826,P,2018-07-11,2018,7,2018-19,2018,Final_Report_2018_19.pdf,SK
11-Jul-18,SAI KUNG,2,4.27,SUMMER,STANDARD36826,S,2018-07-11,2018,7,2018-19,2018,Final_Report_2018_19.pdf,SK
11-Jul-18,SAI KUNG,3,8.22,SUMMER,STANDARD36826,S,2018-07-11,2018,7,2018-19,2018,Final_Report_2018_19.pdf,SK
11-Jul-18,NINEPINS,3,16.0,SUMMER,STANDARD36826,P,2018-07-11,2018,7,2018-19,2018,Final_Report_2018_19.pdf,NP
16-Jul-18,NW LANTAU,3,21.35,SUMMER,STANDARD36826,P,2018-07-16,2018,7,2018-19,2018,Final_Report_2018_19.pdf,NWL
16-Jul-18,NW LANTAU,2,1.12,SUMMER,STANDARD36826,S,2018-07-16,2018,7,2018-19,2018,Final_Report_2018_19.pdf,NWL
16-Jul-18,NW LANTAU,3,11.93,SUMMER,STANDARD36826,S,2018-07-16,2018,7,2018-19,2018,Final_Report_2018_19.pdf,NWL
19-Jul-18,SW LANTAU,3,9.86,SUMMER,STANDARD36826,S,2018-07-19,2018,7,2018-19,2018,Final_Report_2018_19.pdf,SWL
20-Jul-18,DEEP BAY,2,9.18,SUMMER,STANDARD36826,P,2018-07-20,2018,7,2018-19,2018,Final_Report_2018_19.pdf,DB
20-Jul-18,DEEP BAY,3,3.74,SUMMER,STANDARD36826,P,2018-07-20,2018,7,2018-19,2018,Final_Report_2018_19.pdf,DB
20-Jul-18,DEEP BAY,2,5.06,SUMMER,STANDARD36826,S,2018-07-20,2018,7,2018-19,2018,Final_Report_2018_19.pdf,DB
20-Jul-18,DEEP BAY,3,0.62,SUMMER,STANDARD36826,S,2018-07-20,2018,7,2018-19,2018,Final_Report_2018_19.pdf,DB
20-Jul-18,NE LANTAU,2,9.16,SUMMER,STANDARD36826,P,2018-07-20,2018,7,2018-19,2018,Final_Report_2018_19.pdf,NEL
20-Jul-18,NE LANTAU,3,8.58,SUMMER,STANDARD36826,P,2018-07-20,2018,7,2018-19,2018,Final_Report_2018_19.pdf,NEL
20-Jul-18,NE LANTAU,2,6.5,SUMMER,STANDARD36826,S,2018-07-20,2018,7,2018-19,2018,Final_Report_2018_19.pdf,NEL
20-Jul-18,NE LANTAU,3,1.86,SUMMER,STANDARD36826,S,2018-07-20,2018,7,2018-19,2018,Final_Report_2018_19.pdf,NEL
23-Jul-18,W LANTAU,2,1.49,SUMMER,STANDARD36826,P,2018-07-23,2018,7,2018-19,2018,Final_Report_2018_19.pdf,WL
23-Jul-18,W LANTAU,3,3.85,SUMMER,STANDARD36826,P,2018-07-23,2018,7,2018-19,2018,Final_Report_2018_19.pdf,WL
23-Jul-18,W LANTAU,4,2.84,SUMMER,STANDARD36826,P,2018-07-23,2018,7,2018-19,2018,Final_Report_2018_19.pdf,WL
23-Jul-18,W LANTAU,2,2.27,SUMMER,STANDARD36826,S,2018-07-23,2018,7,2018-19,2018,Final_Report_2018_19.pdf,WL
23-Jul-18,W LANTAU,3,3.83,SUMMER,STANDARD36826,S,2018-07-23,2018,7,2018-19,2018,Final_Report_2018_19.pdf,WL
23-Jul-18,W LANTAU,4,2.55,SUMMER,STANDARD36826,S,2018-07-23,2018,7,2018-19,2018,Final_Report_2018_19.pdf,WL
25-Jul-18,W LANTAU,2,8.67,SUMMER,STANDARD36826,S,2018-07-25,2018,7,2018-19,2018,Final_Report_2018_19.pdf,WL
25-Jul-18,W LANTAU,3,1.71,SUMMER,STANDARD36826,S,2018-07-25,2018,7,2018-19,2018,Final_Report_2018_19.pdf,WL
25-Jul-18,SW LANTAU,2,7.94,SUMMER,STANDARD36826,P,2018-07-25,2018,7,2018-19,2018,Final_Report_2018_19.pdf,SWL
25-Jul-18,SW LANTAU,3,2.4,SUMMER,STANDARD36826,P,2018-07-25,2018,7,2018-19,2018,Final_Report_2018_19.pdf,SWL
25-Jul-18,SW LANTAU,2,12.96,SUMMER,STANDARD36826,S,2018-07-25,2018,7,2018-19,2018,Final_Report_2018_19.pdf,SWL
25-Jul-18,SW LANTAU,3,0.2,SUMMER,STANDARD36826,S,2018-07-25,2018,7,2018-19,2018,Final_Report_2018_19.pdf,SWL
25-Jul-18,SE LANTAU,2,14.13,SUMMER,STANDARD36826,P,2018-07-25,2018,7,2018-19,2018,Final_Report_2018_19.pdf,SEL
25-Jul-18,SE LANTAU,3,19.42,SUMMER,STANDARD36826,P,2018-07-25,2018,7,2018-19,2018,Final_Report_2018_19.pdf,SEL
25-Jul-18,SE LANTAU,2,7.55,SUMMER,STANDARD36826,S,2018-07-25,2018,7,2018-19,2018,Final_Report_2018_19.pdf,SEL
25-Jul-18,SE LANTAU,3,4.0,SUMMER,STANDARD36826,S,2018-07-25,2018,7,2018-19,2018,Final_Report_2018_19.pdf,SEL
30-Jul-18,PO TOI,1,5.83,SUMMER,STANDARD36826,P,2018-07-30,2018,7,2018-19,2018,Final_Report_2018_19.pdf,PT
30-Jul-18,PO TOI,2,55.1,SUMMER,STANDARD36826,P,2018-07-30,2018,7,2018-19,2018,Final_Report_2018_19.pdf,PT
30-Jul-18,PO TOI,3,6.7,SUMMER,STANDARD36826,P,2018-07-30,2018,7,2018-19,2018,Final_Report_2018_19.pdf,PT
30-Jul-18,PO TOI,2,17.0,SUMMER,STANDARD36826,S,2018-07-30,2018,7,2018-19,2018,Final_Report_2018_19.pdf,PT
2-Aug-18,SW LANTAU,3,14.68,SUMMER,STANDARD36826,P,2018-08-02,2018,8,2018-19,2018,Final_Report_2018_19.pdf,SWL
2-Aug-18,SW LANTAU,4,1.8,SUMMER,STANDARD36826,P,2018-08-02,2018,8,2018-19,2018,Final_Report_2018_19.pdf,SWL
2-Aug-18,SW LANTAU,3,6.55,SUMMER,STANDARD36826,S,2018-08-02,2018,8,2018-19,2018,Final_Report_2018_19.pdf,SWL
6-Aug-18,LAMMA,2,45.7,SUMMER,STANDARD36826,P,2018-08-06,2018,8,2018-19,2018,Final_Report_2018_19.pdf,LM
6-Aug-18,LAMMA,3,3.4,SUMMER,STANDARD36826,P,2018-08-06,2018,8,2018-19,2018,Final_Report_2018_19.pdf,LM
6-Aug-18,LAMMA,2,4.2,SUMMER,STANDARD36826,S,2018-08-06,2018,8,2018-19,2018,Final_Report_2018_19.pdf,LM
6-Aug-18,SE LANTAU,1,2.26,SUMMER,STANDARD36826,P,2018-08-06,2018,8,2018-19,2018,Final_Report_2018_19.pdf,SEL
6-Aug-18,SE LANTAU,2,22.88,SUMMER,STANDARD36826,P,2018-08-06,2018,8,2018-19,2018,Final_Report_2018_19.pdf,SEL
6-Aug-18,SE LANTAU,2,9.66,SUMMER,STANDARD36826,S,2018-08-06,2018,8,2018-19,2018,Final_Report_2018_19.pdf,SEL
8-Aug-18,DEEP BAY,2,11.97,SUMMER,STANDARD36826,P,2018-08-08,2018,8,2018-19,2018,Final_Report_2018_19.pdf,DB
8-Aug-18,DEEP BAY,3,0.7,SUMMER,STANDARD36826,P,2018-08-08,2018,8,2018-19,2018,Final_Report_2018_19.pdf,DB
8-Aug-18,DEEP BAY,2,7.63,SUMMER,STANDARD36826,S,2018-08-08,2018,8,2018-19,2018,Final_Report_2018_19.pdf,DB
8-Aug-18,NE LANTAU,2,12.14,SUMMER,STANDARD36826,P,2018-08-08,2018,8,2018-19,2018,Final_Report_2018_19.pdf,NEL
8-Aug-18,NE LANTAU,3,7.38,SUMMER,STANDARD36826,P,2018-08-08,2018,8,2018-19,2018,Final_Report_2018_19.pdf,NEL
8-Aug-18,NE LANTAU,2,6.28,SUMMER,STANDARD36826,S,2018-08-08,2018,8,2018-19,2018,Final_Report_2018_19.pdf,NEL
8-Aug-18,NE LANTAU,3,4.4,SUMMER,STANDARD36826,S,2018-08-08,2018,8,2018-19,2018,Final_Report_2018_19.pdf,NEL
16-Aug-18,NW LANTAU,2,17.01,SUMMER,STANDARD36826,P,2018-08-16,2018,8,2018-19,2018,Final_Report_2018_19.pdf,NWL
16-Aug-18,NW LANTAU,3,6.5,SUMMER,STANDARD36826,P,2018-08-16,2018,8,2018-19,2018,Final_Report_2018_19.pdf,NWL
16-Aug-18,NW LANTAU,2,3.79,SUMMER,STANDARD36826,S,2018-08-16,2018,8,2018-19,2018,Final_Report_2018_19.pdf,NWL
20-Aug-18,W LANTAU,1,2.76,SUMMER,STANDARD36826,P,2018-08-20,2018,8,2018-19,2018,Final_Report_2018_19.pdf,WL
20-Aug-18,W LANTAU,2,1.9,SUMMER,STANDARD36826,P,2018-08-20,2018,8,2018-19,2018,Final_Report_2018_19.pdf,WL
20-Aug-18,W LANTAU,1,5.9,SUMMER,STANDARD36826,S,2018-08-20,2018,8,2018-19,2018,Final_Report_2018_19.pdf,WL
20-Aug-18,W LANTAU,2,4.75,SUMMER,STANDARD36826,S,2018-08-20,2018,8,2018-19,2018,Final_Report_2018_19.pdf,WL
21-Aug-18,SW LANTAU,1,8.4,SUMMER,STANDARD138716,P,2018-08-21,2018,8,2018-19,2018,Final_Report_2018_19.pdf,SWL
21-Aug-18,SW LANTAU,2,10.76,SUMMER,STANDARD138716,P,2018-08-21,2018,8,2018-19,2018,Final_Report_2018_19.pdf,SWL
21-Aug-18,SW LANTAU,3,3.1,SUMMER,STANDARD138716,P,2018-08-21,2018,8,2018-19,2018,Final_Report_2018_19.pdf,SWL
21-Aug-18,SW LANTAU,1,2.51,SUMMER,STANDARD138716,S,2018-08-21,2018,8,2018-19,2018,Final_Report_2018_19.pdf,SWL
21-Aug-18,SW LANTAU,2,9.13,SUMMER,STANDARD138716,S,2018-08-21,2018,8,2018-19,2018,Final_Report_2018_19.pdf,SWL
21-Aug-18,SW LANTAU,3,0.5,SUMMER,STANDARD138716,S,2018-08-21,2018,8,2018-19,2018,Final_Report_2018_19.pdf,SWL
21-Aug-18,SE LANTAU,2,25.61,SUMMER,STANDARD138716,P,2018-08-21,2018,8,2018-19,2018,Final_Report_2018_19.pdf,SEL
21-Aug-18,SE LANTAU,1,0.8,SUMMER,STANDARD138716,S,2018-08-21,2018,8,2018-19,2018,Final_Report_2018_19.pdf,SEL
21-Aug-18,SE LANTAU,2,6.17,SUMMER,STANDARD138716,S,2018-08-21,2018,8,2018-19,2018,Final_Report_2018_19.pdf,SEL
22-Aug-18,PO TOI,1,5.71,SUMMER,STANDARD36826,P,2018-08-22,2018,8,2018-19,2018,Final_Report_2018_19.pdf,PT
22-Aug-18,PO TOI,2,27.71,SUMMER,STANDARD36826,P,2018-08-22,2018,8,2018-19,2018,Final_Report_2018_19.pdf,PT
22-Aug-18,PO TOI,3,16.8,SUMMER,STANDARD36826,P,2018-08-22,2018,8,2018-19,2018,Final_Report_2018_19.pdf,PT
22-Aug-18,PO TOI,2,4.68,SUMMER,STANDARD36826,S,2018-08-22,2018,8,2018-19,2018,Final_Report_2018_19.pdf,PT
22-Aug-18,NINEPINS,2,3.05,SUMMER,STANDARD36826,P,2018-08-22,2018,8,2018-19,2018,Final_Report_2018_19.pdf,NP
22-Aug-18,NINEPINS,3,23.78,SUMMER,STANDARD36826,P,2018-08-22,2018,8,2018-19,2018,Final_Report_2018_19.pdf,NP
22-Aug-18,NINEPINS,2,2.1,SUMMER,STANDARD36826,S,2018-08-22,2018,8,2018-19,2018,Final_Report_2018_19.pdf,NP
23-Aug-18,SAI KUNG,2,31.44,SUMMER,STANDARD36826,P,2018-08-23,2018,8,2018-19,2018,Final_Report_2018_19.pdf,SK
23-Aug-18,SAI KUNG,3,11.66,SUMMER,STANDARD36826,P,2018-08-23,2018,8,2018-19,2018,Final_Report_2018_19.pdf,SK
23-Aug-18,SAI KUNG,2,4.1,SUMMER,STANDARD36826,S,2018-08-23,2018,8,2018-19,2018,Final_Report_2018_19.pdf,SK
23-Aug-18,SAI KUNG,3,2.0,SUMMER,STANDARD36826,S,2018-08-23,2018,8,2018-19,2018,Final_Report_2018_19.pdf,SK
23-Aug-18,NINEPINS,2,12.2,SUMMER,STANDARD36826,P,2018-08-23,2018,8,2018-19,2018,Final_Report_2018_19.pdf,NP
23-Aug-18,NINEPINS,3,18.5,SUMMER,STANDARD36826,P,2018-08-23,2018,8,2018-19,2018,Final_Report_2018_19.pdf,NP
23-Aug-18,NINEPINS,2,1.2,SUMMER,STANDARD36826,S,2018-08-23,2018,8,2018-19,2018,Final_Report_2018_19.pdf,NP
23-Aug-18,NINEPINS,3,2.0,SUMMER,STANDARD36826,S,2018-08-23,2018,8,2018-19,2018,Final_Report_2018_19.pdf,NP
28-Aug-18,W LANTAU,3,2.87,SUMMER,STANDARD36826,S,2018-08-28,2018,8,2018-19,2018,Final_Report_2018_19.pdf,WL
28-Aug-18,W LANTAU,4,7.72,SUMMER,STANDARD36826,S,2018-08-28,2018,8,2018-19,2018,Final_Report_2018_19.pdf,WL
28-Aug-18,SW LANTAU,1,3.98,SUMMER,STANDARD36826,P,2018-08-28,2018,8,2018-19,2018,Final_Report_2018_19.pdf,SWL
28-Aug-18,SW LANTAU,2,13.23,SUMMER,STANDARD36826,P,2018-08-28,2018,8,2018-19,2018,Final_Report_2018_19.pdf,SWL
28-Aug-18,SW LANTAU,3,3.62,SUMMER,STANDARD36826,P,2018-08-28,2018,8,2018-19,2018,Final_Report_2018_19.pdf,SWL
