"Water Control Zone","Station","Dates","Sample No","Depth","5-day Biochemical Oxygen Demand (mg/L)","Ammonia Nitrogen (mg/L)","Chlorophyll-a (μg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (cfu/100mL)","Faecal Coliforms (cfu/100mL)","Nitrate Nitrogen (mg/L)","Nitrite Nitrogen (mg/L)","Orthophosphate Phosphorus (mg/L)","pH","Phaeo-pigments (μg/L)","Salinity (psu)","Secchi Disc Depth (M)","Silica (mg/L)","Suspended Solids (mg/L)","Temperature (°C)","Total Inorganic Nitrogen (mg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Nitrogen (mg/L)","Total Phosphorus (mg/L)","Turbidity (NTU)","Unionised Ammonia (mg/L)","Volatile Suspended Solids (mg/L)"
"Victoria Harbour","VT11","2013-11-01","1","Bottom Water","0.4","0.18","1.6","69","4.7","210","320","0.13","0.033","0.044","7.8","0.7","31.7","2.2","1.2","1.7","25.5","0.34","0.37","0.53","0.05","2.3","0.006","0.5"
"Victoria Harbour","VT12","2013-01-03","1","Surface Water","1.1","0.32","4.1","69","5.2","800","950","0.17","0.021","0.049","7.5","<0.2","32.3","2","1","3.3","19.1","0.51","0.63","0.82","0.07","3.4","0.003","1.4"
"Victoria Harbour","VT12","2013-01-03","1","Bottom Water","1.1","0.33","5.2","70","5.4","4000","5100","0.17","0.02","0.032","7.6","0.4","32.5","2","0.99","3.9","19","0.52","0.58","0.77","0.08","4.2","0.003","0.7"
"Victoria Harbour","VT12","2013-03-14","1","Surface Water","1.7","0.29","4","55","4.2","3400","4600","0.19","0.024","0.042","7.5","0.5","31.4","2.5","0.66","2.3","20","0.5","0.49","0.7","0.06","2.2","0.003","0.6"
"Victoria Harbour","VT12","2013-03-14","1","Middle Water","1.5","0.3","3.6","70","5.3","1800","2800","0.19","0.024","0.044","7.5","0.7","31.5","2.5","0.67","2.5","20","0.51","0.48","0.69","0.06","2.4","0.003","0.8"
"Victoria Harbour","VT12","2013-03-14","1","Bottom Water","1.6","0.29","4","71","5.3","1300","2500","0.18","0.022","0.046","7.5","<0.2","31.5","2.5","0.67","3.6","20","0.49","0.45","0.65","0.06","19.9","0.003","0.8"
"Victoria Harbour","VT12","2013-05-27","1","Surface Water","1.6","0.068","20","96","6.7","120","1500","0.3","0.048","0.005","8.2","3.7","27.3","2","0.21","2.8","26","0.42","0.32","0.67","0.04","1.2","0.005","1.5"
"Victoria Harbour","VT12","2013-05-27","1","Bottom Water","1.1","0.085","14","100","7","400","3000","0.3","0.048","0.007","8.2","2.2","27.4","2","0.31","2.5","25.7","0.43","0.31","0.66","0.04","1.2","0.006","1.5"
"Victoria Harbour","VT12","2013-07-10","1","Surface Water","1.7","0.16","14","68","4.6","450","1800","0.35","0.037","0.017","8.2","5.8","24.8","2","0.63","2.3","28.5","0.55","0.43","0.82","0.05","1.3","0.014","1.1"
"Victoria Harbour","VT12","2013-07-10","1","Bottom Water","1.1","0.26","8.9","63","4.3","1100","5300","0.32","0.037","0.044","8.1","2.3","25.7","2","1.6","3.3","27.8","0.62","0.47","0.83","0.07","2","0.016","1"
"Victoria Harbour","VT12","2013-09-02","1","Surface Water","1","0.25","9.3","40","2.7","330","1300","0.3","0.045","0.013","8","3.4","27.2","3","1.7","3.4","27.2","0.6","0.45","0.8","0.05","2.4","0.012","1"
"Victoria Harbour","VT12","2013-09-02","1","Bottom Water","0.9","0.26","9.4","45","3.1","250","1100","0.27","0.043","0.035","8","3.7","27.6","3","1.6","4.1","26.6","0.57","0.49","0.8","0.06","3.2","0.012","1.2"
"Victoria Harbour","VT12","2013-11-01","1","Surface Water","0.9","0.25","5.3","52","3.5","54","320","0.14","0.047","0.042","7.8","0.8","30.9","1.5","1.7","10","26.2","0.44","0.46","0.65","0.06","7.2","0.007","1.4"
"Victoria Harbour","VT12","2013-11-01","1","Bottom Water","0.8","0.26","5.5","62","4.2","110","360","0.13","0.048","0.049","7.8","1.7","31.1","1.5","1.6","13","25.9","0.44","0.46","0.64","0.07","6.2","0.007","1.7"
"Victoria Harbour","VT2","2013-01-03","1","Surface Water","0.8","0.22","<0.2","65","5","1500","4000","0.18","0.017","0.036","7.6","<0.2","32.4","1.5","1.1","7.3","19","0.42","0.49","0.69","0.06","6.4","0.002","1.7"
"Victoria Harbour","VT2","2013-01-03","1","Bottom Water","0.8","0.22","<0.2","67","5.1","1100","1700","0.18","0.017","0.029","7.6","<0.2","32.5","1.5","1.1","8.7","19","0.42","0.46","0.66","0.06","6.3","0.002","1.3"
"Victoria Harbour","VT2","2013-03-14","1","Surface Water","0.7","0.26","1.4","73","5.6","6200","12000","0.17","0.021","0.034","7.6","0.4","31.5","2","0.57","3.4","19.7","0.45","0.42","0.61","0.05","2.1","0.003","0.7"
"Victoria Harbour","VT2","2013-03-14","1","Middle Water","0.5","0.25","1.5","N/A","N/A","7200","12000","0.17","0.019","0.034","N/A","<0.2","N/A","2","0.54","3.4","N/A","0.44","0.39","0.58","0.05","N/A","N/A","0.8"
"Victoria Harbour","VT2","2013-03-14","1","Bottom Water","1","0.22","1.6","78","5.9","4800","7100","0.15","0.018","0.027","7.6","<0.2","31.7","2","0.53","14","19.6","0.39","0.36","0.53","0.05","2.4","0.003","1.9"
"Victoria Harbour","VT2","2013-05-27","1","Surface Water","0.9","0.13","3.7","78","5.5","1600","10000","0.3","0.059","0.018","8.1","1.1","28.1","2","0.96","6.3","24.9","0.49","0.28","0.64","0.04","3.1","0.007","1.3"
"Victoria Harbour","VT2","2013-05-27","1","Bottom Water","0.9","0.13","3.6","77","5.5","1400","5600","0.3","0.057","0.019","8.1","1.2","28.2","2","0.96","7.3","24.8","0.49","0.3","0.66","0.05","3.8","0.007","1.7"
"Victoria Harbour","VT2","2013-07-10","1","Surface Water","1","0.11","4.8","73","5","1200","5700","0.38","0.035","0.02","8.1","2.4","26.4","3","1.5","1.3","27.1","0.53","0.36","0.78","0.04","0.8","0.007","0.7"
"Victoria Harbour","VT2","2013-07-10","1","Middle Water","0.7","0.11","2.1","72","4.9","1100","5400","0.38","0.036","0.02","8.1","0.9","26.4","3","1.5","1.1","27","0.53","0.29","0.71","0.04","1.1","0.007","<0.5"
"Victoria Harbour","VT2","2013-07-10","1","Bottom Water","0.8","0.13","1.8","70","4.8","1600","6100","0.31","0.034","0.02","8.1","1.1","26.6","3","1.6","2.3","26.9","0.47","0.27","0.61","0.05","1.1","0.008","<0.5"
"Victoria Harbour","VT2","2013-09-02","1","Surface Water","0.9","0.22","6.7","47","3.2","5100","22000","0.31","0.044","0.027","7.9","1.2","27.5","2.5","1.9","4","26.3","0.57","0.4","0.75","0.04","3.3","0.009","1"
"Victoria Harbour","VT2","2013-09-02","1","Bottom Water","0.8","0.22","5.4","48","3.3","3300","13000","0.3","0.044","0.028","7.9","1.4","27.8","2.5","1.8","6.4","26.2","0.56","0.54","0.88","0.08","3.7","0.009","1.5"
"Victoria Harbour","VT2","2013-11-01","1","Surface Water","0.8","0.25","1.1","34","2.4","900","1800","0.15","0.036","0.043","7.8","1","31.2","1.5","1.6","46","25.7","0.44","0.51","0.7","0.08","19.5","0.007","5.2"
"Victoria Harbour","VT2","2013-11-01","1","Bottom Water","0.7","0.25","1.7","47","3.2","1400","3100","0.15","0.037","0.049","7.8","1.1","31.2","1.5","1.6","43","25.7","0.44","0.56","0.75","0.08","18.5","0.007","5.1"
"Victoria Harbour","VT3","2013-01-03","1","Surface Water","1","0.14","<0.2","76","5.8","320","480","0.21","0.015","0.028","7.6","<0.2","32.2","2","1","1.1","19","0.37","0.35","0.58","0.06","2","0.002","0.9"
"Victoria Harbour","VT3","2013-01-03","1","Bottom Water","0.7","0.12","0.6","84","6.4","390","540","0.17","0.014","0.02","7.7","<0.2","32.9","2","0.88","1.6","18.8","0.3","0.29","0.47","0.05","1.7","0.002","0.6"
"Victoria Harbour","VT3","2013-03-14","1","Surface Water","1.9","0.3","1.6","77","5.9","22000","37000","0.24","0.023","0.051","7.6","0.2","31.6","3","0.92","0.5","19.5","0.56","0.55","0.81","0.07","1.1","0.003","<0.5"
"Victoria Harbour","VT3","2013-03-14","1","Middle Water","0.8","0.19","1.5","80","6.1","2200","3900","0.18","0.018","0.035","7.6","<0.2","32.1","3","0.51","1.2","19.5","0.39","0.33","0.53","0.05","1.2","0.002","0.6"
"Victoria Harbour","VT3","2013-03-14","1","Bottom Water","0.4","0.13","1.3","88","6.7","440","690","0.13","0.016","0.022","7.6","0.4","32.2","3","0.4","1.1","19.4","0.28","0.23","0.38","0.04","1.9","0.002","<0.5"
"Victoria Harbour","VT3","2013-05-27","1","Surface Water","0.8","0.11","3.6","76","5.4","2500","10000","0.23","0.043","0.018","8.1","0.8","29.9","3","0.58","2.3","24.4","0.38","0.24","0.51","0.04","1.4","0.006","1"
"Victoria Harbour","VT3","2013-05-27","1","Bottom Water","0.9","0.072","4.1","77","5.4","730","3300","0.17","0.041","0.014","8.1","0.8","30.3","3","0.44","2.7","24.3","0.28","0.22","0.43","0.04","1.5","0.004","0.9"
"Victoria Harbour","VT3","2013-07-10","1","Surface Water","1.4","0.13","2.4","74","5.1","1900","10000","0.37","0.035","0.026","8.1","0.7","26.9","3","1.2","1.5","27","0.54","0.39","0.8","0.05","1","0.008","0.9"
"Victoria Harbour","VT3","2013-07-10","1","Bottom Water","1.2","0.097","4.9","79","5.4","1500","5500","0.34","0.034","0.022","8.1","0.8","27.6","3","1.1","1.1","26.7","0.47","0.34","0.71","0.05","0.9","0.006","0.5"
"Victoria Harbour","VT3","2013-09-02","1","Surface Water","1.1","0.18","7.3","52","3.6","1500","4400","0.34","0.044","0.028","8","1.1","27.3","3","1.4","1.8","26.4","0.56","0.39","0.77","0.05","1.5","0.008","1.2"
"Victoria Harbour","VT3","2013-09-02","1","Bottom Water","0.7","0.16","8.4","56","3.9","420","1600","0.31","0.042","0.023","8","1","28","3","1.3","1.2","26.1","0.51","0.45","0.8","0.09","1.2","0.008","1.2"
"Victoria Harbour","VT3","2013-11-01","1","Surface Water","0.7","0.14","2.6","41","2.8","100","230","0.13","0.025","0.038","7.8","0.6","31.2","2","1.1","2.1","25.7","0.3","0.33","0.49","0.05","1.5","0.004","0.7"
"Victoria Harbour","VT3","2013-11-01","1","Bottom Water","0.6","0.1","3.3","76","5.2","130","280","0.1","0.024","0.032","7.9","0.9","31.8","2","0.89","3.2","25.5","0.22","0.28","0.4","0.04","2.2","0.004","1.1"
"Victoria Harbour","VT4","2013-01-03","1","Surface Water","2.2","0.89","4.8","48","3.7","1200","2200","3.8","0.23","0.8","7.6","3.5","28.7","1.5","2.6","1.8","19.6","4.92","1.6","5.63","0.89","1.6","0.012","1.3"
"Victoria Harbour","VT4","2013-01-03","1","Middle Water","1.1","0.21","4.3","86","6.6","510","1200","0.87","0.043","0.12","7.7","1.4","32.1","1.5","0.96","1.8","18.9","1.12","0.42","1.33","0.15","1.6","0.003","0.6"
"Victoria Harbour","VT4","2013-01-03","1","Bottom Water","0.7","0.16","1.8","82","6.3","490","880","0.38","0.023","0.06","7.7","<0.2","32.7","1.5","0.9","1.9","18.8","0.56","0.32","0.72","0.08","1.8","0.002","0.8"
"Victoria Harbour","VT4","2013-03-14","1","Surface Water","2.3","0.3","12","73","5.5","3300","7500","1.4","0.058","0.27","7.7","2.8","30","1.5","0.91","1.8","20.2","1.76","0.69","2.15","0.31","1.3","0.005","1.4"
"Victoria Harbour","VT4","2013-03-14","1","Middle Water","2.1","0.29","13","100","7.6","2600","5300","1.4","0.058","0.26","7.6","2.5","31.6","1.5","0.87","1.6","19.6","1.75","0.51","1.97","0.29","0.8","0.004","1.3"
"Victoria Harbour","VT4","2013-03-14","1","Bottom Water","0.5","0.17","4.3","89","6.8","670","1100","0.59","0.036","0.071","7.6","<0.2","31.9","1.5","0.48","0.8","19.5","0.8","0.3","0.93","0.08","0.7","0.002","0.6"
"Victoria Harbour","VT4","2013-05-27","1","Surface Water","1.1","0.16","3.7","68","4.8","25000","77000","0.66","0.05","0.099","8","0.8","28.2","2","1.2","1.9","24.8","0.87","0.33","1.04","0.12","1.1","0.007","1.2"
"Victoria Harbour","VT4","2013-05-27","1","Middle Water","1","0.12","4.7","77","5.5","3100","15000","0.45","0.046","0.05","8.1","1","29.8","2","0.7","1.4","24.4","0.62","0.3","0.8","0.07","0.7","0.006","0.7"
"Victoria Harbour","VT4","2013-05-27","1","Bottom Water","0.5","0.12","4.7","75","5.3","1000","4300","0.44","0.045","0.035","8.1","1.4","30.4","2","0.45","0.6","24.2","0.61","0.3","0.79","0.06","0.8","0.006","0.6"
"Victoria Harbour","VT4","2013-07-10","1","Surface Water","2.3","0.2","24","80","5.5","5000","20000","1.2","0.11","0.26","8","13","23.6","2","1.3","2.6","28.1","1.51","0.58","1.89","0.28","2","0.011","1.7"
"Victoria Harbour","VT4","2013-07-10","1","Middle Water","0.8","0.16","3.6","87","6","430","900","0.51","0.053","0.081","8","4.1","26.9","2","1.2","1","26.9","0.72","0.36","0.92","0.1","1.1","0.008","0.8"
"Victoria Harbour","VT4","2013-07-10","1","Bottom Water","1.1","0.12","3","52","3.6","500","1400","0.24","0.032","0.041","7.9","2.8","30.4","2","1.3","1","25.1","0.39","0.22","0.49","0.06","1.3","0.005","<0.5"
"Victoria Harbour","VT4","2013-09-02","1","Surface Water","1.4","0.55","6.4","46","3.2","35000","97000","2","0.077","0.55","8.1","1.1","25.8","3","4.7","2","27.1","2.63","0.95","3.03","0.56","1.6","0.034","1.4"
"Victoria Harbour","VT4","2013-09-02","1","Bottom Water","0.5","0.25","3.1","44","3.1","1900","5600","0.46","0.038","0.045","8","1.9","29.6","3","1.7","1.7","25.3","0.75","0.48","0.98","0.08","1.3","0.011","0.8"
"Victoria Harbour","VT4","2013-11-01","1","Surface Water","1.3","0.12","6.6","74","5.2","12","49","0.29","0.029","0.068","8.1","8.4","23.9","2","0.91","2.1","26.7","0.44","0.35","0.67","0.09","2.3","0.008","0.8"
"Victoria Harbour","VT4","2013-11-01","1","Middle Water","0.6","0.14","2.1","108","7.3","24","59","0.2","0.029","0.061","7.9","0.6","31.5","2","1.1","1.6","25.8","0.37","0.32","0.55","0.07","1.3","0.005","<0.5"
"Victoria Harbour","VT4","2013-11-01","1","Bottom Water","0.6","0.19","3.1","67","4.6","57","150","0.15","0.026","0.062","7.8","2.9","31.7","2","1.4","1.6","25.6","0.37","0.44","0.62","0.07","1.4","0.006","0.9"
"Victoria Harbour","VT8","2013-01-03","1","Surface Water","0.5","0.15","0.5","90","6.8","990","2000","0.11","0.013","0.015","7.7","<0.2","33.1","1","0.81","11","19.4","0.27","0.29","0.41","0.04","12.9","0.002","1.4"
"Victoria Harbour","VT8","2013-01-03","1","Middle Water","0.6","0.16","0.7","79","6","980","1300","0.11","0.013","0.023","7.7","<0.2","33.2","1","0.81","13","19.4","0.28","0.28","0.4","0.05","12.9","0.002","1.5"
"Victoria Harbour","VT8","2013-01-03","1","Bottom Water","0.6","0.16","0.5","80","6","920","1200","0.1","0.014","0.012","7.7","<0.2","33.1","1","0.79","14","19.3","0.27","0.27","0.38","0.05","13","0.002","1.7"
"Victoria Harbour","VT8","2013-03-14","1","Surface Water","0.9","0.2","1.9","87","6.6","700","1600","0.21","0.022","0.028","7.7","<0.2","30.7","2","0.51","2","19.9","0.43","0.48","0.71","0.04","2.1","0.003","0.6"
"Victoria Harbour","VT8","2013-03-14","1","Middle Water","0.9","0.19","1.6","88","6.7","660","1200","0.21","0.023","0.019","7.7","<0.2","30.7","2","0.5","1.8","19.9","0.42","0.27","0.5","0.04","1.8","0.003","<0.5"
"Victoria Harbour","VT8","2013-03-14","1","Bottom Water","1.2","0.18","1.5","89","6.7","790","1400","0.22","0.023","0.007","7.7","<0.2","30.7","2","0.51","2","19.9","0.42","0.28","0.52","0.03","1.8","0.003","0.5"
"Victoria Harbour","VT8","2013-05-27","1","Surface Water","0.8","0.19","1.4","65","4.7","4100","11000","0.51","0.11","0.031","8","0.6","25.6","2","2.7","5.7","25","0.81","0.31","0.93","0.04","5.1","0.009","1.4"
"Victoria Harbour","VT8","2013-05-27","1","Bottom Water","0.9","0.18","1.5","69","4.9","1200","5000","0.5","0.11","0.03","8","1.2","25.9","2","2.5","14","24.8","0.79","0.38","0.99","0.08","7.6","0.008","2"
"Victoria Harbour","VT8","2013-07-10","1","Surface Water","0.9","0.11","3.7","63","4.3","3000","9800","0.57","0.042","0.027","8.1","0.9","24.3","3","3.4","1.5","27.6","0.72","0.28","0.89","0.04","1.8","0.007","0.5"
"Victoria Harbour","VT8","2013-07-10","1","Middle Water","0.8","0.11","1.4","63","4.3","2100","7900","0.56","0.042","0.027","8.1","0.4","24.4","3","3.2","1.2","27.5","0.71","0.29","0.89","0.04","1.7","0.007","0.5"
"Victoria Harbour","VT8","2013-07-10","1","Bottom Water","0.8","0.12","0.7","59","4","2800","8500","0.42","0.04","0.029","8.1","0.6","25.3","3","3","3.1","27.1","0.58","0.27","0.73","0.05","2.3","0.007","0.7"
"Victoria Harbour","VT8","2013-09-02","1","Surface Water","0.6","0.081","3","58","4.1","510","970","0.52","0.066","0.021","8","0.8","25.1","2.5","3.7","3.6","26.7","0.67","0.29","0.88","0.05","4.1","0.004","1.2"
"Victoria Harbour","VT8","2013-09-02","1","Bottom Water","0.6","0.096","2.4","57","3.9","2000","4400","0.39","0.052","0.019","8","0.6","26.1","2.5","3","7.7","26.4","0.54","0.32","0.76","0.05","4.1","0.005","1.3"
"Victoria Harbour","VT8","2013-11-01","1","Surface Water","0.8","0.083","2.5","47","3.2","120","200","0.13","0.078","0.03","7.9","0.8","31.6","1.5","1.2","9.8","25.9","0.29","0.19","0.4","0.04","5.9","0.003","1.5"
"Victoria Harbour","VT8","2013-11-01","1","Middle Water","0.5","0.084","2.4","78","5.3","160","270","0.13","0.078","0.029","7.9","1.3","31.5","1.5","1.2","33","25.8","0.29","0.27","0.48","0.05","5.9","0.003","4.8"
"Victoria Harbour","VT8","2013-11-01","1","Bottom Water","0.5","0.085","2.7","79","5.4","230","450","0.12","0.078","0.028","7.9","1.6","31.5","1.5","1.2","21","25.8","0.28","0.22","0.42","0.05","12.2","0.003","2.9"
"Western Buffer","WM1","2013-01-18","1","Surface Water","1","0.063","3.8","103","8.1","26","38","0.099","0.008","0.018","8","1","32.7","3.5","0.5","1.7","17.6","0.17","0.31","0.42","0.03","5.5","0.001","0.6"
"Western Buffer","WM1","2013-01-18","1","Middle Water","0.9","0.074","3.5","101","7.9","53","85","0.1","0.008","0.018","7.9","1.1","32.7","3.5","0.53","3","17.6","0.18","0.18","0.29","0.04","8.4","0.002","0.9"
"Western Buffer","WM1","2013-01-18","1","Bottom Water","1","0.074","3.5","102","8","54","70","0.1","0.009","0.016","7.9","0.9","32.7","3.5","0.54","3.6","17.6","0.18","0.2","0.31","0.04","10.9","0.002","0.8"
"Western Buffer","WM1","2013-02-01","1","Surface Water","0.7","0.15","1.2","96","7.5","59","93","0.17","0.014","0.026","8","0.4","31.9","3.5","0.47","1.6","18.3","0.33","0.42","0.6","0.05","1.2","0.004","0.8"
"Western Buffer","WM1","2013-02-01","1","Middle Water","0.6","0.085","1.6","97","7.6","180","230","0.15","0.012","0.021","8.1","0.3","32","3.5","0.58","2","17.9","0.25","0.25","0.41","0.04","1.6","0.003","0.6"
"Western Buffer","WM1","2013-02-01","1","Bottom Water","0.6","0.1","1.4","96","7.5","160","220","0.15","0.011","0.022","8.1","<0.2","32","3.5","0.6","8.1","17.9","0.26","0.32","0.48","0.05","8.4","0.003","1.3"
"Western Buffer","WM1","2013-03-01","1","Surface Water","0.5","0.1","4.4","100","7.7","150","220","0.086","0.012","0.014","7.9","<0.2","31.9","3.2","0.36","0.9","18.8","0.2","0.34","0.44","0.03","2.8","0.002","0.7"
"Western Buffer","WM1","2013-03-01","1","Middle Water","0.3","0.083","4","102","7.9","600","840","0.081","0.012","0.012","7.9","0.8","32","3.2","0.39","0.9","18.5","0.18","0.31","0.4","0.03","0.8","0.002","0.7"
"Western Buffer","WM1","2013-03-01","1","Bottom Water","0.3","0.051","4","103","8","80","120","0.076","0.014","0.013","7.9","1.2","32.1","3.2","0.43","1.6","18.1","0.14","0.29","0.38","0.03","1.7","0.001","0.6"
"Western Buffer","WM1","2013-04-24","1","Surface Water","0.7","0.08","1.2","81","5.9","6","13","0.069","0.014","0.005","8","<0.2","32.8","2.5","0.24","1.8","21.5","0.16","0.2","0.28","0.03","2.6","0.003","0.6"
"Western Buffer","WM1","2013-04-24","1","Middle Water","0.5","0.046","0.6","94","6.9","23","42","0.036","0.01","0.005","8.1","<0.2","33.1","2.5","0.23","4.7","21.2","0.09","0.17","0.22","0.03","4.4","0.002","0.9"
"Western Buffer","WM1","2013-04-24","1","Bottom Water","0.7","0.046","1","94","6.9","9","17","0.028","0.009","0.007","8.1","0.9","33.2","2.5","0.22","7.7","21.2","0.08","0.16","0.2","0.03","7.6","0.002","1.1"
"Western Buffer","WM1","2013-05-24","1","Surface Water","1.4","0.057","10","110","7.7","4","24","0.33","0.052","0.007","8.1","1.7","27","2.3","0.58","2.8","25.6","0.44","0.26","0.64","0.03","1.1","0.003","1.2"
"Western Buffer","WM1","2013-05-24","1","Middle Water","0.2","0.027","2.8","77","5.5","62","110","0.07","0.037","0.01","8","0.6","33.2","2.3","0.5","3.2","22.9","0.13","0.17","0.28","0.03","2.2","0.001","0.7"
"Western Buffer","WM1","2013-05-24","1","Bottom Water","0.6","0.019","1.3","73","5.2","41","87","0.031","0.043","0.011","8.1","<0.2","33.7","2.3","0.65","5.7","22.7","0.09","0.09","0.16","0.03","4","<0.001","1.1"
"Western Buffer","WM1","2013-06-13","1","Surface Water","1.9","0.014","5.5","98","6.8","21","55","0.19","0.024","0.003","8.1","1.6","28","3","0.8","1.8","26","0.23","0.3","0.51","0.02","0.5","<0.001","1.5"
"Western Buffer","WM1","2013-06-13","1","Middle Water","0.7","0.006","0.7","49","3.4","720","1200","0.15","0.018","0.018","7.8","0.3","33","3","1.3","2","24.1","0.17","0.11","0.28","0.03","2","<0.001","0.7"
"Western Buffer","WM1","2013-06-13","1","Bottom Water","0.9","<0.005","0.6","44","3.1","75","120","0.14","0.003","0.021","7.9","1.1","33.7","3","1.4","8.4","23.8","0.15","<0.05","0.19","0.03","5.7","<0.001","1.3"
"Western Buffer","WM1","2013-07-29","1","Surface Water","1.7","0.085","2.1","76","5.1","86","130","0.3","0.067","0.025","8.2","0.5","28.2","3.2","2.1","1.9","27.4","0.45","0.26","0.63","0.05","1.9","0.007","<0.5"
"Western Buffer","WM1","2013-07-29","1","Middle Water","0.3","<0.005","1","47","3.2","64","110","0.11","0.017","0.014","8.2","0.3","33.5","3.2","1.4","3.3","24.4","0.13","0.08","0.21","0.04","3.2","<0.001","0.7"
"Western Buffer","WM1","2013-07-29","1","Bottom Water","0.4","0.005","0.9","45","3.1","17","35","0.082","0.009","0.015","8.2","1.6","33.9","3.2","1.4","25","23.9","0.1","0.16","0.25","0.04","19","<0.001","4.2"
"Western Buffer","WM1","2013-08-26","1","Surface Water","0.1","0.051","1.6","70","4.9","92","210","0.59","0.15","0.028","8","1.1","25.2","2.8","4.2","2.1","26.8","0.79","0.21","0.95","0.04","4.2","0.003","0.8"
"Western Buffer","WM1","2013-08-26","1","Middle Water","1.2","0.007","0.7","55","3.8","400","740","0.097","0.005","0.009","8.1","0.4","33.5","2.8","1.3","7","24.4","0.11","0.11","0.21","0.03","7.2","<0.001","0.8"
"Western Buffer","WM1","2013-08-26","1","Bottom Water","<0.1","0.017","0.8","52","3.6","43","99","0.071","0.004","0.009","8.1","1.7","34","2.8","1.2","13","23.4","0.09","0.14","0.22","0.04","16.6","<0.001","1.6"
"Western Buffer","WM1","2013-09-12","1","Surface Water","0.5","0.11","1.2","76","5.1","64","290","0.29","0.054","0.024","8.2","0.5","27.3","3","2","2.1","27.3","0.45","0.23","0.57","0.02","3.2","0.008","0.6"
"Western Buffer","WM1","2013-09-12","1","Middle Water","0.3","0.053","0.2","75","5","31","97","0.079","0.017","0.01","8.3","0.5","30.3","3","0.7","2.4","27.2","0.15","0.14","0.24","<0.02","3","0.005","0.6"
"Western Buffer","WM1","2013-09-12","1","Bottom Water","0.4","0.05","0.5","72","4.8","<1","10","0.051","0.013","0.008","8.3","1.2","30.7","3","0.64","11","27.1","0.11","0.14","0.2","<0.02","10.1","0.005","1.3"
"Western Buffer","WM1","2013-10-28","1","Surface Water","0.4","0.065","0.7","85","5.8","90","190","0.054","0.04","0.021","7.9","0.5","32","2.5","1","2.8","25.6","0.16","0.2","0.29","0.03","3.9","0.003","0.8"
"Western Buffer","WM1","2013-10-28","1","Middle Water","0.4","0.054","0.9","87","5.9","80","210","0.052","0.042","0.018","8","0.5","32","2.5","0.98","2.9","25.6","0.15","0.23","0.32","0.03","4.3","0.002","0.8"
"Western Buffer","WM1","2013-10-28","1","Bottom Water","0.4","0.022","0.7","89","6","25","59","0.037","0.036","0.015","8.1","0.6","32.1","2.5","0.93","4.7","25.6","0.1","0.15","0.22","0.02","4.9","0.001","0.9"
"Western Buffer","WM1","2013-11-22","1","Surface Water","1.6","0.08","0.6","67","4.7","530","750","0.16","0.041","0.029","8","0.5","32.4","2","1.8","4.2","23","0.28","0.15","0.35","0.03","4.2","0.003","1"
"Western Buffer","WM1","2013-11-22","1","Middle Water","1.4","0.055","0.4","88","6.2","510","680","0.16","0.037","0.009","8.1","0.4","32.5","2","1.7","5.6","23","0.25","0.12","0.32","0.02","3.7","0.002","1"
"Western Buffer","WM1","2013-11-22","1","Bottom Water","1.4","0.029","0.3","89","6.3","150","390","0.13","0.026","0.006","8.1","1.2","32.7","2","1.6","16","23","0.19","0.12","0.28","<0.02","10.9","0.001","2.7"
"Western Buffer","WM1","2013-12-12","1","Surface Water","0.5","0.098","1.5","63","4.6","370","670","0.13","0.018","0.006","8.1","0.9","33","3","1.1","3.2","20.7","0.25","0.24","0.39","0.04","2.5","0.004","0.7"
"Western Buffer","WM1","2013-12-12","1","Middle Water","0.6","0.043","2.5","95","7","33","38","0.11","0.016","0.014","8.1","1.2","33.1","3","1","3.5","20.9","0.17","0.11","0.24","0.04","2.8","0.002","0.7"
"Western Buffer","WM1","2013-12-12","1","Bottom Water","0.6","0.021","1.3","96","7","32","62","0.059","0.015","0.01","8.2","0.6","33.3","3","1","2.1","21","0.1","0.12","0.19","0.03","1.9","0.001","0.5"
"Western Buffer","WM2","2013-01-18","1","Surface Water","1.1","0.18","3.9","98","7.6","600","1200","0.12","0.011","0.023","7.9","0.8","32.7","3.5","0.51","1.9","17.7","0.31","0.4","0.53","0.04","7.5","0.004","0.7"
"Western Buffer","WM2","2013-01-18","1","Middle Water","1.1","0.15","4.6","97","7.6","1000","2300","0.12","0.01","0.019","7.9","0.7","32.7","3.5","0.48","1.6","17.7","0.28","0.3","0.43","0.04","8.3","0.003","0.7"
"Western Buffer","WM2","2013-01-18","1","Bottom Water","0.9","0.16","4.8","98","7.6","1000","2500","0.11","0.01","0.022","7.9","0.9","32.7","3.5","0.49","2.3","17.6","0.28","0.3","0.42","0.04","8.8","0.003","0.7"
"Western Buffer","WM2","2013-02-01","1","Surface Water","0.6","0.18","0.5","88","6.9","2300","3100","0.2","0.017","0.022","8.1","0.4","31.6","2.5","0.5","2.7","18.2","0.4","0.49","0.71","0.05","1.4","0.005","0.7"
"Western Buffer","WM2","2013-02-01","1","Middle Water","0.7","0.17","1.4","90","7","3000","4900","0.2","0.016","0.027","8","<0.2","31.7","2.5","0.5","4.4","18.1","0.39","0.37","0.59","0.05","2.9","0.005","0.8"
