"Water Control Zone","Station","Dates","Sample No","Depth","5-day Biochemical Oxygen Demand (mg/L)","Ammonia Nitrogen (mg/L)","Chlorophyll-a (μg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (cfu/100mL)","Faecal Coliforms (cfu/100mL)","Nitrate Nitrogen (mg/L)","Nitrite Nitrogen (mg/L)","Orthophosphate Phosphorus (mg/L)","pH","Phaeo-pigments (μg/L)","Salinity (psu)","Secchi Disc Depth (M)","Silica (mg/L)","Suspended Solids (mg/L)","Temperature (°C)","Total Inorganic Nitrogen (mg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Nitrogen (mg/L)","Total Phosphorus (mg/L)","Turbidity (NTU)","Unionised Ammonia (mg/L)","Volatile Suspended Solids (mg/L)"
"Victoria Harbour","VT2","2022-09-22","1","Surface Water","0.4","0.065","5.2","66","4.3","770","2100","0.12","0.027","<0.002","7.3","1.2","32","2.2","0.72","2.2","28.1","0.21","0.31","0.46","0.09","5.6","<0.001","0.9"
"Victoria Harbour","VT2","2022-09-22","1","Bottom Water","0.4","0.063","3.6","72","4.7","280","1500","0.092","0.027","0.015","7.3","1.7","32.4","2.2","0.71","2.8","28.1","0.18","0.35","0.47","0.08","27.5","<0.001","0.6"
"Victoria Harbour","VT2","2022-11-04","1","Surface Water","0.5","0.073","0.7","63","4.4","2600","9300","0.15","0.018","0.027","7.1","0.4","32.2","1.4","1.7","2.6","23.6","0.24","0.44","0.61","0.08","28","<0.001","0.8"
"Victoria Harbour","VT2","2022-11-04","1","Bottom Water","0.3","0.063","0.6","82","5.8","1300","4800","0.12","0.017","0.021","7.2","0.3","33.2","1.4","1.5","2","23.7","0.2","0.42","0.56","0.09","40.6","<0.001","0.6"
"Victoria Harbour","VT3","2022-01-26","1","Surface Water","<0.1","0.097","1.6","101","7.8","1300","1600","0.1","0.018","0.021","7.2","0.4","32.8","3.5","0.79","3.4","18.7","0.22","0.77","0.89","0.04","14.3","<0.001","1.1"
"Victoria Harbour","VT3","2022-01-26","1","Bottom Water","<0.1","0.094","0.9","66","5.1","2700","3800","0.095","0.018","0.022","7.3","0.4","33","3.5","0.79","3.1","18.6","0.21","0.65","0.76","0.05","6","<0.001","0.7"
"Victoria Harbour","VT3","2022-05-25","1","Surface Water","<0.1","0.16","0.5","63","4.3","3400","6700","0.13","0.011","0.014","8.1","<0.2","32.4","2.6","0.74","11","24.9","0.3","0.69","0.83","0.04","7.2","0.008","2.5"
"Victoria Harbour","VT3","2022-05-25","1","Bottom Water","0.2","0.041","0.3","78","5.4","11000","17000","0.16","0.01","0.023","8.1","0.5","32.5","2.6","0.81","8.3","24.9","0.21","0.69","0.86","0.05","9.7","0.002","2.3"
"Victoria Harbour","VT3","2022-07-13","1","Surface Water","1.7","0.11","10","87","5.8","3300","6100","0.34","0.033","<0.002","8","2.6","24.9","1.9","1.6","3.6","28.8","0.48","0.25","0.62","0.05","8.6","0.007","1"
"Victoria Harbour","VT3","2022-07-13","1","Bottom Water","1.7","0.093","12","87","5.9","2400","5600","0.33","0.03","<0.002","8","3","25.2","1.9","1.6","3","28.5","0.45","0.19","0.55","0.04","6.9","0.006","1.6"
"Victoria Harbour","VT3","2022-08-05","1","Surface Water","1.4","0.22","4","87","6.1","15000","41000","0.32","0.031","0.034","7.3","1.9","26.8","1.7","1.8","3.4","26","0.57","0.28","0.63","0.07","9.7","0.002","1"
"Victoria Harbour","VT3","2022-08-05","1","Bottom Water","1.2","0.17","4.3","58","4","3600","9500","0.27","0.033","0.024","7.4","1.7","28.9","1.7","1.6","9.9","25.7","0.47","0.26","0.56","0.06","6.6","0.002","2.3"
"Victoria Harbour","VT3","2022-09-22","1","Surface Water","0.7","0.11","2.8","67","4.4","3200","10000","0.12","0.02","0.012","7.3","0.6","32","2.3","0.81","1.5","28.3","0.25","0.32","0.46","0.1","17.9","0.001","1.1"
"Victoria Harbour","VT3","2022-09-22","1","Bottom Water","0.3","0.054","2.5","79","5.1","540","1000","0.082","0.02","0.013","7.3","1.5","32.4","2.3","0.53","3","28.4","0.16","0.22","0.32","0.08","23.1","<0.001","0.7"
"Victoria Harbour","VT3","2022-11-04","1","Surface Water","0.4","0.077","0.8","58","4.1","16000","25000","0.14","0.017","0.02","7.1","<0.2","32.5","1.9","1.7","1.6","23.6","0.23","0.51","0.67","0.08","49.7","<0.001","0.7"
"Victoria Harbour","VT3","2022-11-04","1","Bottom Water","0.4","0.04","0.5","85","6","2900","5200","0.092","0.016","0.02","7.2","0.6","33.3","1.9","1.4","3.2","23.5","0.15","0.59","0.7","0.08","47.4","<0.001","0.8"
"Victoria Harbour","VT4","2022-01-26","1","Surface Water","0.7","2","1.8","62","4.8","11000","19000","1.4","0.67","0.22","6.7","2.5","30.6","2.4","2.8","1.4","19.3","4.07","2.9","4.97","0.29","56.3","0.006","<0.5"
"Victoria Harbour","VT4","2022-01-26","1","Middle Water","0.5","1.5","1.6","64","4.9","6600","9000","1.1","0.5","0.15","6.8","2.6","32.4","2.4","2.2","0.8","19","3.1","1.8","3.4","0.21","6.4","0.004","0.5"
"Victoria Harbour","VT4","2022-01-26","1","Bottom Water","0.2","0.92","1.2","71","5.4","3700","13000","0.63","0.29","0.1","6.9","1.3","33","2.4","1.6","2.8","18.8","1.84","1.3","2.22","0.14","94.1","0.003","0.8"
"Victoria Harbour","VT4","2022-04-20","1","Surface Water","0.9","1.9","2.9","112","8.3","28000","52000","0.73","0.99","0.52","7.7","0.7","24.8","3","4.5","1.4","22.9","3.62","2","3.72","0.6","14.5","0.04","0.8"
"Victoria Harbour","VT4","2022-04-20","1","Middle Water","0.7","0.9","0.5","41","3","6500","20000","0.26","0.39","0.24","8.1","1.3","30.6","3","1.9","1.8","22.3","1.55","0.97","1.62","0.27","6.2","0.039","0.7"
"Victoria Harbour","VT4","2022-04-20","1","Bottom Water","0.3","0.54","0.6","78","5.6","2300","4800","0.14","0.2","0.14","8.1","1.4","32.2","3","1.3","1.9","22.2","0.88","0.58","0.92","0.17","6.4","0.027","0.7"
"Victoria Harbour","VT4","2022-05-25","1","Surface Water","3.2","3.8","9.7","24","1.7","510000","1200000","1.8","1.5","0.44","7.7","3.2","28.2","1.6","6.6","5.3","25.3","7.1","4.8","8.1","0.55","7.6","0.087","2.4"
"Victoria Harbour","VT4","2022-05-25","1","Middle Water","2.9","2.4","5.6","31","2.1","240000","640000","1","1.1","0.31","7.9","1.3","31.6","1.6","5.1","8.4","25","4.5","3.3","5.4","0.37","6.9","0.085","3.2"
"Victoria Harbour","VT4","2022-05-25","1","Bottom Water","1.8","1.1","2.2","69","4.7","150000","290000","0.53","0.36","0.14","8","1.1","32.2","1.6","2","7.7","24.9","1.99","1.3","2.19","0.18","7.7","0.044","3.3"
"Victoria Harbour","VT4","2022-07-13","1","Surface Water","6.1","2.7","40","93","6.3","6100","15000","1.5","1","0.21","7.6","15","18","1.2","9.7","7.8","30","5.2","4.1","6.6","0.35","8.5","0.083","5.2"
"Victoria Harbour","VT4","2022-07-13","1","Middle Water","3.5","1.8","19","102","6.9","3500","9400","0.71","0.27","0.095","7.7","15","23","1.2","3.2","4.2","28.9","2.78","1.9","2.88","0.14","6.5","0.052","2.5"
"Victoria Harbour","VT4","2022-07-13","1","Bottom Water","3.1","0.92","17","94","6.4","2700","7000","0.7","0.28","0.098","7.7","11","25.1","1.2","3.6","5.4","28","1.9","1.3","2.28","0.16","6.7","0.024","2.8"
"Victoria Harbour","VT4","2022-09-22","1","Surface Water","0.8","0.88","4.6","47","3.1","2800","6100","3.7","0.68","0.52","7.4","1.3","27.6","2.1","6.2","1.2","28.7","5.26","1.3","5.68","0.74","17.8","0.014","0.9"
"Victoria Harbour","VT4","2022-09-22","1","Middle Water","0.6","0.47","5.2","57","3.7","1400","2700","1.9","0.35","0.29","7.6","2.4","32","2.1","3.5","2.4","28.3","2.72","0.73","2.98","0.46","23.9","0.009","0.7"
"Victoria Harbour","VT4","2022-09-22","1","Bottom Water","0.7","0.33","3.9","71","4.6","690","1300","1.3","0.24","0.19","7.5","2.9","32.3","2.1","2.5","2.2","28.2","1.87","0.53","2.07","0.33","23.2","0.006","<0.5"
"Victoria Harbour","VT4","2022-11-04","1","Surface Water","2.5","1.4","0.6","29","2.2","400000","900000","3.2","0.79","0.43","7.2","<0.2","23","1.4","7","1.3","24.4","5.39","2","5.99","0.47","32.7","0.009","<0.5"
"Victoria Harbour","VT4","2022-11-04","1","Middle Water","0.9","0.39","0.7","54","3.8","130000","350000","0.77","0.19","0.12","7.5","0.8","33","1.4","2.7","3.1","24","1.35","0.56","1.52","0.19","78.5","0.006","1"
"Victoria Harbour","VT4","2022-11-04","1","Bottom Water","1","0.38","0.6","83","5.8","160000","580000","0.86","0.19","0.11","7.5","0.6","33.3","1.4","2.6","2.4","23.7","1.43","0.59","1.64","0.2","42.8","0.005","0.9"
"Victoria Harbour","VT8","2022-01-26","1","Surface Water","<0.1","0.2","1","66","5","730","1500","0.17","0.032","0.022","7.5","0.4","32.8","2.5","0.95","4","19.4","0.4","0.86","1.06","0.05","6.3","0.002","1.1"
"Victoria Harbour","VT8","2022-01-26","1","Bottom Water","<0.1","0.2","0.9","70","5.3","850","1600","0.17","0.034","0.023","7.5","0.5","32.8","2.5","0.93","3.6","19.4","0.4","0.49","0.69","0.05","6.4","0.002","0.5"
"Victoria Harbour","VT8","2022-05-25","1","Surface Water","0.9","0.13","0.4","69","4.8","690","1400","0.26","0.011","0.015","8.1","0.5","29.5","2.1","0.95","9.8","25.4","0.4","1","1.27","0.04","11.8","0.007","1.7"
"Victoria Harbour","VT8","2022-05-25","1","Bottom Water","1.4","0.14","0.5","66","4.6","1300","2200","0.26","0.011","<0.002","8.1","0.5","29.7","2.1","0.85","11","25.4","0.41","0.39","0.66","0.04","8.8","0.008","3.2"
"Victoria Harbour","VT8","2022-07-13","1","Surface Water","1","0.053","8.5","90","6.2","5400","22000","0.51","0.032","<0.002","7.9","3.6","22.9","1.6","3","10","28.2","0.6","0.19","0.73","0.04","11.8","0.003","2.2"
"Victoria Harbour","VT8","2022-07-13","1","Bottom Water","1.1","0.058","8.9","75","5.1","7800","36000","0.51","0.031","<0.002","7.9","3.7","23.3","1.6","3.1","14","27.9","0.6","0.27","0.81","0.04","13.4","0.003","2.7"
"Victoria Harbour","VT8","2022-08-05","1","Surface Water","0.8","0.13","4.3","82","5.6","1000","5900","0.36","0.041","0.026","7.6","0.6","27.5","1.7","2.6","1.5","26.7","0.53","0.2","0.6","0.05","9.9","0.002","0.8"
"Victoria Harbour","VT8","2022-08-05","1","Bottom Water","0.7","0.091","2.9","56","3.9","900","3900","0.34","0.04","0.027","7.6","1.4","27.9","1.7","2.5","6.8","26.6","0.47","0.13","0.51","0.05","7","0.002","1.9"
"Victoria Harbour","VT8","2022-09-22","1","Surface Water","0.4","0.097","5.1","56","3.7","360","1100","0.15","0.045","0.016","7.3","2","31.3","1.2","0.93","12","28.5","0.29","0.25","0.45","0.09","154.9","0.001","2"
"Victoria Harbour","VT8","2022-09-22","1","Bottom Water","0.2","0.1","6.6","62","4","300","1600","0.15","0.045","0.017","7.3","4.2","31.3","1.2","0.96","30","28.4","0.3","0.58","0.78","0.11","177.3","0.001","3.2"
"Victoria Harbour","VT8","2022-11-04","1","Surface Water","0.5","0.088","0.7","65","4.5","790","1800","0.085","0.021","0.023","7.2","1.1","33.3","1.3","1.4","4.8","24.1","0.19","0.74","0.85","0.09","60.3","<0.001","1.3"
"Victoria Harbour","VT8","2022-11-04","1","Bottom Water","0.6","0.092","1","79","5.5","1000","3000","0.08","0.022","0.022","7.2","0.7","33.4","1.3","1.4","6.9","24.1","0.19","0.45","0.55","0.08","77.2","<0.001","1.1"
"Western Buffer","WM1","2022-01-05","1","Surface Water","0.3","0.13","0.8","75","5.6","1900","2100","0.075","0.044","0.021","7.5","0.2","33.7","2.5","0.7","3.6","20.2","0.25","0.7","0.82","0.04","6.3","0.001","0.9"
"Western Buffer","WM1","2022-01-05","1","Middle Water","0.3","0.13","1.1","83","6.2","3800","6100","0.072","0.044","0.021","7.5","<0.2","33.8","2.5","0.68","5.6","20","0.25","0.59","0.71","0.03","6.5","0.001","0.9"
"Western Buffer","WM1","2022-01-05","1","Bottom Water","0.5","0.078","0.7","85","6.4","4300","7000","0.062","0.039","0.019","7.6","<0.2","33.9","2.5","0.67","9.1","19.9","0.18","0.41","0.51","0.04","7.2","<0.001","1.2"
"Western Buffer","WM1","2022-02-09","1","Surface Water","0.5","0.061","0.9","81","6.4","2","6","0.013","0.017","0.018","7.3","0.2","33.2","2.6","0.82","3.3","17.5","0.09","0.11","0.14","0.03","7","<0.001","0.8"
"Western Buffer","WM1","2022-02-09","1","Middle Water","0.3","0.06","1.1","92","7.1","1","1","<0.002","<0.002","0.008","7.4","0.2","33.3","2.6","0.8","4.6","17.7","0.06","0.11","0.11","0.03","6.8","<0.001","0.9"
"Western Buffer","WM1","2022-02-09","1","Bottom Water","0.3","0.055","0.8","91","7.1","1","4","<0.002","0.014","<0.002","7.4","0.5","33.4","2.6","0.81","4.2","17.8","0.07","0.28","0.3","0.03","7.6","<0.001","0.6"
"Western Buffer","WM1","2022-04-01","1","Surface Water","0.5","0.14","0.3","98","7.3","3300","5700","0.046","0.006","0.012","7.6","0.4","31.9","2.4","0.73","4.8","20.5","0.19","0.37","0.42","0.03","7","0.002","0.8"
"Western Buffer","WM1","2022-04-01","1","Middle Water","0.2","0.075","0.5","89","6.7","210","320","0.023","0.003","0.013","7.7","0.3","32.2","2.4","0.62","1.4","20.5","0.1","0.23","0.26","0.02","5.8","0.001","<0.5"
"Western Buffer","WM1","2022-04-01","1","Bottom Water","0.3","0.074","0.5","91","6.8","85","140","0.014","0.003","0.013","7.7","0.3","32.2","2.4","0.58","4.4","20.4","0.09","0.55","0.57","0.03","6.8","0.001","0.7"
"Western Buffer","WM1","2022-05-16","1","Surface Water","0.7","0.073","2.2","74","5.2","190","310","0.14","0.006","0.002","8","<0.2","31.7","3.3","0.44","1.6","24.4","0.22","0.13","0.28","0.02","6.7","0.003","<0.5"
"Western Buffer","WM1","2022-05-16","1","Middle Water","<0.1","0.043","0.8","89","6.1","60","160","0.08","0.003","0.002","8.1","0.3","32.5","3.3","0.3","3","24.7","0.13","0.12","0.2","0.03","7.2","0.002","0.9"
"Western Buffer","WM1","2022-05-16","1","Bottom Water","<0.1","0.038","0.9","89","6.1","53","140","0.059","0.003","<0.002","8.1","1.1","32.8","3.3","0.3","5","24.7","0.1","0.09","0.15","0.02","8.3","0.002","1.2"
"Western Buffer","WM1","2022-06-20","1","Surface Water","0.2","0.031","9.2","86","6","250","580","0.5","0.078","<0.002","8","1.5","22.7","2.3","3.1","3.1","26.7","0.61","0.12","0.7","0.03","7.1","0.002","1.6"
"Western Buffer","WM1","2022-06-20","1","Middle Water","<0.1","0.006","3","64","4.3","41","78","0.14","0.065","0.007","7.9","1","33.5","2.3","1.1","2.6","25.3","0.21","0.19","0.4","0.03","7.9","<0.001","<0.5"
"Western Buffer","WM1","2022-06-20","1","Bottom Water","<0.1","0.007","2.3","63","4.3","80","110","0.11","0.053","0.007","7.9","1.2","33.9","2.3","1.1","13","25.1","0.17","<0.05","0.21","0.02","18.6","<0.001","1.6"
"Western Buffer","WM1","2022-07-23","1","Surface Water","4.1","0.086","51","120","8","6","21","0.13","<0.002","<0.002","8.5","3.8","22.7","1.8","0.94","4.6","30.2","0.22","0.36","0.49","0.04","7.4","0.015","2"
"Western Buffer","WM1","2022-07-23","1","Middle Water","1","0.032","6.6","31","2.2","900","1200","0.18","0.002","0.014","7.8","1.9","34","1.8","1.4","2.9","24.1","0.21","0.41","0.59","0.03","7.9","<0.001","1"
"Western Buffer","WM1","2022-07-23","1","Bottom Water","<0.1","0.01","0.4","35","2.4","24","45","0.15","0.003","0.016","7.8","0.3","34.1","1.8","1.3","3.8","23.8","0.16","0.24","0.39","0.04","9.1","<0.001","0.8"
"Western Buffer","WM1","2022-08-04","1","Surface Water","1.8","0.07","10","89","6.4","41","1500","0.19","0.018","0.005","8.5","3.7","29.5","2.1","1.5","3.6","26.8","0.28","0.32","0.53","0.02","10.8","0.009","1.3"
"Western Buffer","WM1","2022-08-04","1","Middle Water","0.6","0.034","2.7","41","2.9","13","240","0.19","0.029","0.013","7.7","1.5","33.9","2.1","1.4","2.8","23.6","0.25","0.18","0.4","0.05","7.7","<0.001","<0.5"
"Western Buffer","WM1","2022-08-04","1","Bottom Water","0.6","0.011","1.4","42","2.9","3","180","0.18","0.027","0.015","7.6","0.7","34.2","2.1","1.4","12","23","0.22","0.12","0.33","0.04","13.2","<0.001","2.2"
"Western Buffer","WM1","2022-09-28","1","Surface Water","<0.1","0.044","0.6","75","4.9","1","2","0.044","0.011","0.009","8.1","0.4","32.9","2.3","0.63","2.6","28.4","0.1","0.05","0.11","0.05","4.1","0.003","0.6"
"Western Buffer","WM1","2022-09-28","1","Middle Water","0.2","0.035","0.6","85","5.5","1","2","0.038","0.009","0.012","8.1","0.6","32.9","2.3","0.62","5","28.4","0.08","0.07","0.12","0.05","4.2","0.003","0.8"
"Western Buffer","WM1","2022-09-28","1","Bottom Water","0.2","0.04","0.5","85","5.5","4","19","0.037","0.008","0.008","8.1","1.1","33","2.3","0.62","7.6","28.4","0.09","0.1","0.15","0.08","4.1","0.003","1"
"Western Buffer","WM1","2022-10-10","1","Surface Water","0.1","0.021","2.5","89","5.8","<1","6","0.029","0.013","<0.002","8.1","1","33","2.6","0.68","3.6","28.2","0.06","0.17","0.21","0.04","4.1","0.001","0.7"
"Western Buffer","WM1","2022-10-10","1","Middle Water","<0.1","0.021","2.2","91","5.9","1","4","0.039","0.013","0.01","8.1","0.9","33","2.6","0.65","5","28.4","0.07","0.33","0.38","0.05","4.2","0.001","0.8"
"Western Buffer","WM1","2022-10-10","1","Bottom Water","<0.1","0.021","2.3","92","5.9","<1","1","0.038","0.014","0.01","8.1","1.3","33","2.6","0.65","9.2","28.4","0.07","0.47","0.52","0.05","4.3","0.001","1.6"
"Western Buffer","WM1","2022-11-25","1","Surface Water","0.5","0.18","0.8","89","6.2","2500","3800","0.11","0.02","0.019","7.2","1.1","32.4","2.5","0.82","2.7","23.9","0.31","0.88","1.01","0.13","18.8","0.001","0.8"
"Western Buffer","WM1","2022-11-25","1","Middle Water","0.4","0.094","0.7","93","6.5","2200","3300","0.046","0.007","<0.002","7.3","0.2","32.6","2.5","0.52","3.4","23.7","0.15","0.65","0.7","0.1","17.4","<0.001","0.6"
"Western Buffer","WM1","2022-11-25","1","Bottom Water","0.3","0.071","1","96","6.7","900","2200","0.036","0.005","0.016","7.3","0.9","32.8","2.5","0.39","6.6","23.6","0.11","0.28","0.32","0.08","70.9","<0.001","1.1"
"Western Buffer","WM1","2022-12-10","1","Surface Water","<0.1","0.038","0.5","98","6.9","14","21","0.039","0.003","<0.002","7.6","0.5","33.2","2.1","0.47","8.1","22.8","0.08","0.59","0.63","0.05","6.2","<0.001","1.4"
"Western Buffer","WM1","2022-12-10","1","Middle Water","0.1","0.036","0.5","89","6.3","18","45","<0.002","<0.002","<0.002","7.6","0.6","33.4","2.1","0.41","11","22.9","0.04","0.74","0.74","0.06","12.6","<0.001","1.7"
"Western Buffer","WM1","2022-12-10","1","Bottom Water","0.2","0.039","0.9","89","6.3","23","38","<0.002","<0.002","<0.002","7.6","0.8","33.4","2.1","0.39","15","22.9","0.04","0.71","0.71","0.05","14.1","<0.001","2.4"
"Western Buffer","WM2","2022-01-05","1","Surface Water","0.5","0.13","0.8","79","5.9","2100","3100","0.12","0.051","0.024","7.5","0.4","33.3","1.7","0.81","8.2","20","0.3","0.64","0.81","0.04","8.4","0.001","1.4"
"Western Buffer","WM2","2022-01-05","1","Middle Water","0.4","0.13","1.1","80","6","2100","3800","0.11","0.051","0.023","7.6","<0.2","33.4","1.7","0.79","7.7","19.9","0.29","0.49","0.65","0.04","8.2","0.001","1.2"
"Western Buffer","WM2","2022-01-05","1","Bottom Water","0.6","0.13","0.7","78","5.9","4700","8000","0.1","0.048","0.024","7.6","0.4","33.5","1.7","0.78","13","19.9","0.28","0.36","0.51","0.04","9.7","0.001","2.2"
"Western Buffer","WM2","2022-02-09","1","Surface Water","0.5","0.099","1.7","88","6.9","14","49","0.01","<0.002","<0.002","7.4","0.4","33.2","2.3","0.86","2.7","17.6","0.11","0.19","0.2","0.04","6.6","<0.001","0.7"
"Western Buffer","WM2","2022-02-09","1","Middle Water","0.5","0.099","1.1","82","6.4","18","30","0.022","0.015","<0.002","7.4","0.7","33.2","2.3","0.87","3.8","17.6","0.14","0.37","0.41","0.03","7","<0.001","0.6"
"Western Buffer","WM2","2022-02-09","1","Bottom Water","1.2","0.092","1.1","89","7","29","49","0.012","<0.002","<0.002","7.4","0.9","33.2","2.3","0.87","4.7","17.7","0.11","0.36","0.37","0.04","8.4","<0.001","0.6"
"Western Buffer","WM2","2022-03-25","1","Surface Water","0.8","0.17","0.5","79","5.9","620","1000","0.098","0.007","<0.002","7.6","<0.2","31","3.4","0.56","2.6","20.3","0.28","0.58","0.69","0.03","5.4","0.002","0.8"
"Western Buffer","WM2","2022-03-25","1","Middle Water","0.8","0.18","0.5","86","6.5","530","940","0.099","0.007","<0.002","7.6","<0.2","31","3.4","0.59","3.2","20","0.29","0.43","0.54","0.03","6","0.003","1.1"
"Western Buffer","WM2","2022-03-25","1","Bottom Water","0.8","0.16","0.3","90","6.8","1200","1700","0.08","0.006","0.004","7.7","<0.2","31.5","3.4","0.56","4.1","19.9","0.25","0.54","0.63","0.03","5.1","0.002","0.9"
"Western Buffer","WM2","2022-04-01","1","Surface Water","0.4","0.15","0.4","85","6.4","2400","4800","0.042","0.003","0.016","7.7","0.6","31.9","2.7","0.72","2","20.6","0.2","0.55","0.6","0.03","6.3","0.002","0.6"
"Western Buffer","WM2","2022-04-01","1","Middle Water","0.3","0.17","0.5","81","6.1","2500","4400","0.035","0.003","0.003","7.7","<0.2","32","2.7","0.64","4.9","20.6","0.21","0.43","0.47","0.04","6.2","0.003","0.7"
"Western Buffer","WM2","2022-04-01","1","Bottom Water","0.2","0.13","0.5","86","6.4","2100","3900","0.032","0.003","0.013","7.7","0.4","32","2.7","0.7","2.1","20.6","0.17","0.57","0.61","0.04","6.7","0.002","<0.5"
"Western Buffer","WM2","2022-05-16","1","Surface Water","0.3","0.13","2.6","64","4.6","800","1500","0.32","0.013","0.007","8","0.6","29.3","3.4","0.87","2.4","24.2","0.46","0.25","0.58","0.03","7.7","0.005","0.7"
"Western Buffer","WM2","2022-05-16","1","Middle Water","<0.1","0.1","0.9","81","5.7","1900","3800","0.23","0.009","0.005","8","1.1","31.5","3.4","0.64","1.6","24.7","0.34","0.23","0.47","0.04","7","0.004","0.6"
"Western Buffer","WM2","2022-05-16","1","Bottom Water","0.2","0.1","0.7","83","5.8","710","1300","0.16","0.007","0.003","8","0.8","31.9","3.4","0.5","3.1","24.7","0.27","0.27","0.44","0.03","7.6","0.005","1"
"Western Buffer","WM2","2022-06-20","1","Surface Water","0.5","0.054","2.2","76","5.4","4000","7300","0.63","0.019","<0.002","7.9","<0.2","20.1","2.4","4.4","4.2","26.5","0.7","0.12","0.77","0.04","10","0.002","1.4"
"Western Buffer","WM2","2022-06-20","1","Middle Water","0.2","0.057","3.5","69","4.8","3500","7700","0.42","0.059","<0.002","7.9","2.3","27.3","2.4","2.7","4.2","26","0.54","0.4","0.88","0.07","7.6","0.002","0.8"
"Western Buffer","WM2","2022-06-20","1","Bottom Water","<0.1","0.043","3.2","59","4","3500","6700","0.45","0.065","<0.002","7.9","1.6","32.6","2.4","3","4.3","25.5","0.56","0.1","0.62","0.04","11.9","0.002","1"
"Western Buffer","WM2","2022-07-23","1","Surface Water","1.6","0.048","14","96","6.6","110","300","0.55","<0.002","<0.002","8.1","2.2","20.3","2.2","4.2","2.1","29.3","0.6","0.19","0.74","0.03","10.4","0.004","0.8"
"Western Buffer","WM2","2022-07-23","1","Middle Water","2.3","0.15","28","95","6.4","24000","46000","0.37","0.018","<0.002","8.1","3.6","24.1","2.2","2.6","3.1","28.6","0.54","0.34","0.73","0.04","7.5","0.011","1.5"
"Western Buffer","WM2","2022-07-23","1","Bottom Water","0.7","0.06","7.5","30","2.1","9800","19000","0.26","0.008","0.021","7.8","2.1","32.8","2.2","2","5","24.9","0.33","0.15","0.42","0.04","8.9","0.001","1.2"
"Western Buffer","WM2","2022-08-04","1","Surface Water","1","0.085","6.2","109","6.4","1700","2100","0.34","0.036","0.016","7.7","1.4","29.4","2.2","2.1","1.8","26.4","0.46","0.13","0.51","0.03","7.9","0.002","0.8"
"Western Buffer","WM2","2022-08-04","1","Middle Water","0.8","0.063","5.3","55","3.7","1200","2300","0.3","0.033","0.016","7.7","3.4","29.5","2.2","1.9","2","26.4","0.4","0.21","0.54","0.07","6.4","0.001","0.5"
"Western Buffer","WM2","2022-08-04","1","Bottom Water","1","0.09","6.3","38","2.6","1300","2100","0.29","0.032","0.014","7.6","2.3","33.5","2.2","1.9","8","24.2","0.41","0.13","0.45","0.03","8.9","0.002","1.8"
"Western Buffer","WM2","2022-09-28","1","Surface Water","<0.1","0.085","1","74","4.8","60","130","0.062","0.017","0.012","8.1","0.5","32.6","2","0.76","7.8","28.4","0.16","0.23","0.31","0.06","4.3","0.006","1.2"
"Western Buffer","WM2","2022-09-28","1","Middle Water","0.2","0.085","0.9","79","5.1","96","220","0.059","0.018","0.011","8.1","0.5","32.6","2","0.74","6.4","28.5","0.16","0.24","0.32","0.08","4.2","0.006","0.9"
"Western Buffer","WM2","2022-09-28","1","Bottom Water","0.4","0.08","0.9","79","5.1","76","270","0.061","0.017","0.012","8.1","0.5","32.6","2","0.76","8.3","28.4","0.16","0.23","0.31","0.07","4.2","0.005","1"
"Western Buffer","WM2","2022-10-10","1","Surface Water","0.4","0.026","2","88","5.7","2","7","0.045","0.017","0.01","8","0.4","32.8","2.2","0.72","5.2","28.3","0.09","0.28","0.34","0.05","4.2","0.002","0.8"
"Western Buffer","WM2","2022-10-10","1","Middle Water","0.2","0.023","2.2","87","5.7","2","4","0.043","0.016","0.01","8","0.5","32.9","2.2","0.72","5.4","28.4","0.08","0.18","0.24","0.04","4.2","0.001","0.6"
"Western Buffer","WM2","2022-10-10","1","Bottom Water","0.3","0.024","1.9","89","5.8","2","5","0.045","0.016","0.01","8","0.7","32.9","2.2","0.72","7.3","28.4","0.09","0.3","0.36","0.05","4.2","0.001","1.1"
"Western Buffer","WM2","2022-11-25","1","Surface Water","0.4","0.16","1.1","87","6.1","130","230","0.17","0.03","0.024","7.2","0.4","32","2.1","1","4.9","24.1","0.36","0.69","0.89","0.1","36.2","0.001","0.9"
"Western Buffer","WM2","2022-11-25","1","Middle Water","0.4","0.14","1.1","87","6.1","210","390","0.15","0.03","0.025","7.2","0.3","32","2.1","1.1","4.5","24.1","0.32","0.92","1.1","0.12","35.7","<0.001","0.7"
"Western Buffer","WM2","2022-11-25","1","Bottom Water","0.4","0.16","1.2","87","6.1","210","270","0.15","0.029","0.024","7.2","<0.2","32.1","2.1","1.1","4.9","24.1","0.34","0.32","0.5","0.07","39.1","0.001","0.8"
"Western Buffer","WM2","2022-12-10","1","Surface Water","0.2","0.072","0.5","88","6.2","330","540","0.038","0.006","0.008","7.5","0.3","33.3","1.9","0.5","7.3","23","0.12","0.67","0.71","0.06","7","<0.001","1"
"Western Buffer","WM2","2022-12-10","1","Middle Water","0.3","0.068","0.9","88","6.2","370","640","0.017","0.006","<0.002","7.5","0.6","33.3","1.9","0.41","7.1","23","0.09","0.75","0.77","0.05","8.5","<0.001","1.1"
